Candidate_ID,Education_Level,Experience_Years,Skills_Score,Certifications,Previous_Companies,Job_Match_Score,Suitability
6271,PhD,9,0.67,6,11,0.7,0
6272,Bachelor's,6,0.53,9,11,0.97,0
6273,Master's,40,0.64,8,4,0.97,1
6274,PhD,19,0.7,3,10,0.7,0
6275,Master's,14,0.66,8,14,0.64,1
6276,PhD,24,0.72,10,12,0.97,1
6277,PhD,11,0.75,0,13,0.88,0
6278,Bachelor's,22,0.77,9,6,0.79,0
6279,PhD,36,0.59,8,10,0.96,1
6280,PhD,36,0.52,7,9,0.71,0
6281,PhD,2,0.66,2,3,0.83,0
6282,Bachelor's,14,0.97,1,12,0.87,0
6283,Master's,15,0.82,4,11,0.92,1
6284,Bachelor's,19,0.56,3,6,0.89,1
6285,Master's,15,0.72,9,15,0.7,1
6286,Bachelor's,35,0.79,10,12,0.71,1
6287,PhD,18,0.69,8,11,0.9,1
6288,Master's,6,0.51,2,6,0.84,1
6289,Master's,27,0.91,1,13,0.93,0
6290,Master's,5,0.76,3,6,0.95,0
6291,PhD,1,0.68,0,0,0.99,0
6292,PhD,30,0.72,4,9,0.68,0
6293,Bachelor's,2,0.99,1,6,0.9,1
6294,Bachelor's,1,0.75,2,9,0.88,1
6295,PhD,32,0.8,4,2,0.63,0
6296,PhD,11,0.74,5,7,0.91,0
6297,Master's,26,0.83,1,0,0.91,1
6298,PhD,9,0.89,9,5,0.62,1
6299,Bachelor's,27,0.82,7,11,0.75,0
6300,Master's,29,0.75,9,8,0.79,0
6301,PhD,18,0.6,3,7,0.66,1
6302,Master's,36,0.96,2,8,0.61,0
6303,Master's,21,0.65,10,13,0.6,0
6304,PhD,36,0.86,2,4,0.62,1
6305,Bachelor's,40,0.86,3,10,0.99,0
6306,Master's,36,0.8,7,8,0.72,0
6307,Master's,6,0.94,1,12,0.93,1
6308,Master's,28,0.88,8,14,0.76,1
6309,Master's,6,0.72,1,10,0.68,0
6310,Bachelor's,31,0.88,8,6,0.7,0
6311,PhD,38,0.76,8,15,0.76,1
6312,Master's,25,0.76,10,8,0.89,1
6313,Bachelor's,7,0.97,0,1,0.61,0
6314,Bachelor's,1,0.97,10,15,0.84,0
6315,Bachelor's,1,0.87,8,3,0.77,1
6316,PhD,27,0.7,5,4,0.99,0
6317,Bachelor's,35,0.61,6,10,0.78,0
6318,Master's,34,0.77,0,9,0.78,0
6319,Master's,14,0.87,3,14,0.91,0
6320,Master's,24,0.62,4,13,0.86,1
6321,PhD,11,0.83,8,8,0.94,0
6322,PhD,17,0.78,1,11,0.9,0
6323,Master's,11,0.88,3,11,0.73,0
6324,Master's,18,0.68,1,11,0.76,1
6325,Bachelor's,5,0.84,7,8,0.98,0
6326,PhD,33,0.88,5,12,0.85,0
6327,Master's,27,0.88,8,12,0.66,0
6328,PhD,18,0.54,4,13,0.97,1
6329,Bachelor's,18,0.56,10,8,0.85,0
6330,Master's,9,0.72,8,13,0.82,1
6331,Master's,16,0.74,2,15,0.92,1
6332,Bachelor's,3,0.74,4,2,0.9,1
6333,Bachelor's,33,0.8,6,12,0.69,0
6334,PhD,13,0.89,4,1,0.79,0
6335,Master's,40,0.97,2,13,0.93,0
6336,PhD,31,0.82,1,15,0.91,1
6337,Bachelor's,9,0.7,2,11,0.73,1
6338,Bachelor's,30,0.75,10,11,0.76,1
6339,PhD,15,0.68,6,9,0.72,1
6340,Master's,37,0.52,0,5,0.66,0
6341,Bachelor's,32,0.84,6,12,0.99,0
6342,Bachelor's,34,0.65,2,5,0.69,0
6343,PhD,8,0.87,6,3,0.8,1
6344,Bachelor's,13,0.93,7,2,0.75,1
6345,PhD,13,0.68,3,6,0.83,1
6346,Master's,19,0.77,10,13,0.79,0
6347,Bachelor's,17,0.67,4,8,0.62,1
6348,Master's,16,0.81,7,11,0.79,0
6349,Bachelor's,21,0.69,5,13,0.69,1
6350,Bachelor's,24,0.69,7,5,0.8,0
6351,Master's,4,0.7,0,8,0.75,0
6352,PhD,24,0.75,5,15,0.83,0
6353,PhD,25,0.7,8,4,0.91,1
6354,Master's,2,0.98,10,1,0.97,0
6355,PhD,34,0.7,9,11,0.83,0
6356,Bachelor's,36,0.69,4,12,0.63,0
6357,Bachelor's,20,0.79,2,2,0.86,1
6358,PhD,24,0.91,4,2,0.72,0
6359,Master's,5,0.85,2,9,0.73,0
6360,PhD,12,0.53,7,7,0.72,1
6361,Master's,7,0.5,2,0,0.82,0
6362,PhD,12,0.94,4,15,0.95,1
6363,Bachelor's,14,0.83,10,9,0.95,0
6364,Master's,34,0.76,3,6,0.71,1
6365,PhD,30,0.78,4,7,0.61,1
6366,PhD,4,0.97,3,13,0.72,0
6367,Master's,4,0.63,3,2,0.86,1
6368,Bachelor's,17,0.69,1,8,0.82,0
6369,Bachelor's,32,0.75,2,5,0.9,0
6370,Bachelor's,17,0.99,2,11,0.88,0
6371,Master's,6,0.71,3,8,0.71,1
6372,Bachelor's,38,0.77,9,2,0.78,1
6373,PhD,3,0.67,0,15,0.95,0
6374,Master's,9,0.73,2,6,0.84,1
6375,Master's,10,0.98,7,7,0.79,0
6376,Master's,12,0.52,4,0,0.91,1
6377,PhD,18,0.92,4,10,0.65,1
6378,Master's,31,0.97,8,4,0.72,1
6379,Bachelor's,18,0.97,9,1,0.86,1
6380,Master's,37,0.53,6,11,0.84,1
6381,Bachelor's,8,0.65,3,2,0.61,0
6382,Master's,27,0.55,1,8,0.74,0
6383,PhD,24,0.74,4,3,0.93,0
6384,Master's,12,0.71,4,6,0.79,0
6385,PhD,33,0.86,1,10,0.94,1
6386,Master's,11,0.74,9,0,0.8,1
6387,Master's,14,0.99,8,4,0.76,1
6388,PhD,27,0.81,6,0,0.95,0
6389,Master's,31,0.97,1,4,0.96,0
6390,Bachelor's,31,0.53,1,13,0.71,1
6391,Master's,24,0.77,4,1,0.66,0
6392,Master's,27,0.69,8,8,0.86,1
6393,Master's,34,0.65,5,0,0.9,0
6394,PhD,9,0.68,8,3,0.74,0
6395,Master's,10,0.8,10,6,0.86,0
6396,Bachelor's,6,0.95,0,7,0.94,0
6397,PhD,25,0.55,8,4,0.84,1
6398,Master's,7,0.85,1,12,1.0,0
6399,Bachelor's,24,0.73,9,3,0.74,1
6400,Bachelor's,21,0.76,3,4,0.86,0
6401,Bachelor's,25,0.75,9,3,0.7,0
6402,Bachelor's,0,0.81,8,13,0.93,0
6403,Master's,35,0.84,9,15,0.62,0
6404,PhD,31,0.7,8,2,0.94,0
6405,Master's,14,0.54,3,2,0.9,0
6406,Master's,9,0.8,1,11,0.61,1
6407,Bachelor's,18,0.61,4,2,0.84,1
6408,Bachelor's,31,0.74,7,6,0.89,1
6409,Master's,1,0.58,6,11,0.78,0
6410,Bachelor's,30,0.91,0,6,0.88,0
6411,Master's,19,0.9,3,6,0.93,0
6412,PhD,0,0.61,1,5,0.8,1
6413,Bachelor's,27,0.99,0,12,0.66,1
6414,PhD,37,0.84,9,6,0.62,1
6415,PhD,23,0.6,5,10,0.9,0
6416,PhD,0,0.62,1,0,0.69,1
6417,PhD,19,0.97,1,11,0.78,0
6418,Bachelor's,9,0.52,8,8,0.81,0
6419,PhD,29,0.86,9,14,0.92,1
6420,PhD,19,0.54,2,4,0.96,0
6421,Master's,23,0.91,5,0,0.61,0
6422,PhD,10,0.85,3,12,0.64,1
6423,PhD,7,0.6,5,5,0.76,1
6424,Bachelor's,15,0.99,6,6,0.74,1
6425,PhD,25,0.85,0,0,0.69,0
6426,PhD,37,0.93,10,14,0.8,1
6427,Bachelor's,23,0.79,3,13,0.8,0
6428,Bachelor's,3,1.0,0,15,0.79,1
6429,PhD,2,0.79,4,2,0.97,1
6430,PhD,21,0.55,2,13,0.74,1
6431,Bachelor's,30,0.65,3,4,0.81,1
6432,Master's,38,0.51,5,7,0.63,1
6433,Master's,37,0.84,9,7,0.94,0
6434,PhD,21,0.9,8,14,0.72,1
6435,PhD,2,0.89,6,13,0.88,0
6436,Master's,16,0.69,7,6,0.8,1
6437,Bachelor's,28,0.72,2,6,0.94,1
6438,Bachelor's,11,0.52,6,0,0.69,0
6439,PhD,33,0.55,2,10,0.8,1
6440,Bachelor's,28,0.88,8,4,0.68,0
6441,Master's,21,0.9,0,4,0.77,1
6442,PhD,29,0.91,0,6,0.65,0
6443,Master's,13,0.94,8,0,0.63,1
6444,Bachelor's,25,0.66,3,15,0.66,0
6445,Bachelor's,39,0.94,5,2,0.7,1
6446,Master's,7,0.58,7,15,0.95,0
6447,Bachelor's,3,0.78,2,10,0.8,0
6448,Master's,14,0.7,4,5,0.98,0
6449,Bachelor's,31,0.57,6,11,0.69,0
6450,Master's,15,0.85,6,8,0.81,0
6451,Bachelor's,10,0.81,9,6,0.99,1
6452,PhD,21,0.84,1,10,0.93,0
6453,Bachelor's,25,0.53,7,14,0.62,0
6454,Master's,2,0.5,4,9,1.0,1
6455,Bachelor's,38,0.94,3,13,0.98,1
6456,Bachelor's,25,0.94,2,4,0.95,1
6457,Bachelor's,24,0.63,2,8,0.82,1
6458,Master's,8,0.51,9,0,0.99,0
6459,PhD,28,0.98,9,15,0.62,1
6460,PhD,6,0.84,2,10,0.95,1
6461,Master's,13,0.57,1,2,0.99,1
6462,Master's,3,0.99,0,6,0.89,0
6463,Bachelor's,27,0.78,3,14,0.97,0
6464,Master's,2,0.84,2,6,0.84,1
6465,PhD,37,0.96,2,0,0.85,1
6466,Master's,9,0.63,9,9,0.97,0
6467,Master's,28,0.68,7,9,0.66,0
6468,Master's,33,0.97,1,11,0.62,1
6469,PhD,29,0.92,3,14,0.96,1
6470,PhD,2,0.86,7,11,0.62,0
6471,PhD,4,0.68,3,6,0.94,1
6472,PhD,2,0.78,4,12,0.81,0
6473,PhD,16,0.55,5,9,0.78,0
6474,Master's,38,0.99,6,0,0.74,0
6475,PhD,14,0.57,4,10,0.8,0
6476,PhD,32,0.88,2,10,0.94,0
6477,Master's,5,0.94,6,15,0.8,0
6478,PhD,31,0.52,2,8,0.75,0
6479,PhD,11,0.79,1,9,0.64,0
6480,Bachelor's,7,0.99,5,5,0.79,1
6481,Bachelor's,7,0.75,4,14,0.72,1
6482,Master's,3,0.56,10,10,0.95,1
6483,Master's,8,0.66,0,10,0.88,0
6484,PhD,33,0.92,2,5,0.87,1
6485,Bachelor's,33,0.65,8,9,0.92,1
6486,PhD,10,0.65,9,14,0.95,1
6487,Master's,27,0.91,8,8,0.61,1
6488,PhD,17,0.82,1,11,0.74,0
6489,Bachelor's,38,0.87,6,12,0.78,0
6490,Master's,14,0.82,1,14,0.8,1
6491,PhD,22,0.55,6,14,0.84,1
6492,Master's,5,0.9,3,7,0.8,1
6493,Bachelor's,25,0.83,10,5,0.97,1
6494,Bachelor's,25,0.74,2,6,0.8,1
6495,PhD,3,0.82,5,15,0.7,0
6496,Master's,3,0.8,5,10,0.81,0
6497,Master's,34,0.57,7,5,0.69,1
6498,Bachelor's,31,0.62,9,1,0.62,0
6499,Bachelor's,2,0.92,9,13,0.85,1
6500,Master's,2,0.93,3,5,0.71,0
6501,Bachelor's,5,0.93,9,1,0.75,1
6502,Master's,3,0.74,3,3,0.72,0
6503,Bachelor's,18,0.69,5,7,0.74,1
6504,Bachelor's,17,0.91,9,5,0.87,0
6505,Bachelor's,4,0.81,10,7,0.77,0
6506,Master's,0,0.75,1,10,0.63,1
6507,Master's,5,0.81,9,5,0.61,0
6508,PhD,20,0.59,8,2,0.99,0
6509,PhD,4,0.61,1,11,0.95,1
6510,PhD,0,0.77,9,9,0.92,0
6511,Master's,8,0.99,3,7,0.9,1
6512,Master's,31,0.63,5,9,0.75,1
6513,Master's,37,0.94,2,5,0.61,0
6514,PhD,26,0.73,6,7,0.68,0
6515,Master's,1,0.65,9,2,0.73,0
6516,Bachelor's,23,0.52,4,5,0.79,1
6517,Master's,34,0.6,2,14,0.89,0
6518,PhD,33,0.87,5,13,0.74,1
6519,PhD,35,0.84,1,4,0.71,1
6520,Bachelor's,14,0.97,9,1,0.95,1
6521,PhD,24,0.51,2,4,0.89,0
6522,Master's,34,0.81,9,6,0.96,0
6523,Master's,7,0.77,7,0,0.67,1
6524,Bachelor's,20,0.5,7,5,0.9,1
6525,Master's,36,0.7,9,11,0.9,1
6526,Master's,22,0.96,0,14,0.79,0
6527,Bachelor's,35,0.59,1,14,0.82,1
6528,Master's,5,0.68,4,12,0.75,0
6529,Bachelor's,1,0.81,5,6,0.91,0
6530,Bachelor's,1,0.97,3,9,0.64,1
6531,PhD,28,0.96,7,9,0.81,0
6532,PhD,26,0.62,1,2,0.72,0
6533,Master's,27,0.92,9,7,0.79,0
6534,Bachelor's,27,0.78,6,12,0.94,1
6535,PhD,29,0.99,10,5,0.94,1
6536,Master's,8,0.87,8,8,0.82,0
6537,PhD,22,0.73,2,0,0.73,0
6538,Bachelor's,34,0.83,3,5,0.94,0
6539,Master's,18,0.74,6,6,0.9,0
6540,Master's,3,0.71,4,6,0.86,0
6541,Master's,6,1.0,3,9,0.83,1
6542,Bachelor's,6,0.7,3,12,0.62,1
6543,PhD,7,0.62,2,1,0.89,1
6544,Master's,37,0.98,8,12,0.89,1
6545,Master's,27,0.93,4,1,0.93,0
6546,Bachelor's,26,0.8,9,4,0.9,1
6547,Master's,23,0.52,5,9,0.9,0
6548,Bachelor's,35,0.92,2,7,0.96,1
6549,Master's,39,0.64,2,14,0.73,0
6550,Bachelor's,12,0.7,5,5,0.88,0
6551,Bachelor's,29,0.59,9,4,0.79,0
6552,PhD,25,0.55,5,4,0.67,1
6553,PhD,10,0.83,0,12,0.8,0
6554,Master's,23,0.53,2,4,0.7,0
6555,PhD,15,0.73,4,13,0.67,1
6556,Master's,21,0.74,6,6,0.94,0
6557,Bachelor's,24,0.56,9,2,0.71,0
6558,Master's,37,0.59,5,1,0.89,1
6559,PhD,38,0.81,9,10,0.65,0
6560,Master's,10,0.84,2,8,0.85,1
6561,PhD,31,0.88,1,14,0.79,0
6562,Bachelor's,6,0.85,5,9,0.84,0
6563,Bachelor's,28,0.68,4,9,0.99,0
6564,Master's,14,0.96,0,8,1.0,0
6565,Master's,32,0.93,3,13,0.7,0
6566,Master's,4,0.58,8,0,0.66,0
6567,Master's,30,0.7,9,1,0.67,1
6568,PhD,3,0.62,6,10,0.65,1
6569,Master's,1,0.64,0,2,0.61,0
6570,PhD,33,0.75,4,6,0.78,0
6571,Bachelor's,10,0.57,6,10,0.6,1
6572,Bachelor's,32,0.83,2,2,0.96,0
6573,PhD,27,0.6,3,3,0.88,1
6574,PhD,24,0.9,6,15,0.75,1
6575,Master's,23,0.55,0,9,0.85,0
6576,Master's,37,0.6,3,8,0.92,1
6577,Bachelor's,9,0.82,7,2,0.7,1
6578,Bachelor's,0,0.89,4,15,0.85,0
6579,PhD,8,0.77,2,2,0.72,0
6580,Master's,13,0.93,8,5,0.72,1
6581,Master's,18,0.5,9,13,0.65,0
6582,Bachelor's,21,0.52,8,2,0.93,0
6583,Master's,7,0.54,10,13,0.65,1
6584,Master's,27,0.83,8,13,0.88,0
6585,Bachelor's,35,0.52,8,8,0.88,0
6586,Master's,36,0.92,4,10,0.79,1
6587,PhD,22,0.98,5,4,0.77,1
6588,Master's,34,0.79,9,15,0.84,0
6589,Master's,8,0.98,1,0,0.81,0
6590,PhD,27,0.77,4,6,0.98,0
6591,PhD,2,0.6,10,0,0.9,1
6592,PhD,2,0.83,6,1,0.82,1
6593,PhD,12,0.92,10,2,0.76,1
6594,Master's,5,0.58,7,5,0.72,0
6595,Bachelor's,20,0.77,5,3,0.87,0
6596,Master's,0,0.58,6,8,0.82,0
6597,Master's,3,0.52,7,5,0.99,1
6598,Bachelor's,9,0.65,2,14,0.63,0
6599,Master's,28,0.64,1,13,0.95,1
6600,Master's,36,0.75,5,0,0.64,1
6601,Bachelor's,5,0.85,3,9,0.76,0
6602,Master's,10,0.54,6,15,0.99,1
6603,Bachelor's,19,0.62,10,15,0.66,1
6604,Master's,13,0.61,3,4,0.63,0
6605,PhD,23,0.54,8,1,0.97,1
6606,Bachelor's,33,0.52,5,6,0.91,1
6607,Master's,8,0.61,4,13,1.0,1
6608,Master's,38,0.51,10,13,0.95,1
6609,PhD,9,0.67,1,8,0.92,0
6610,Bachelor's,29,0.76,9,0,0.97,1
6611,Bachelor's,4,0.59,7,15,0.66,1
6612,Master's,37,0.72,9,11,0.69,0
6613,Master's,28,0.99,9,5,0.92,0
6614,Master's,38,0.75,5,0,0.84,0
6615,Master's,35,0.61,5,8,0.83,0
6616,PhD,39,0.85,7,1,0.73,1
6617,PhD,14,0.58,3,11,0.75,0
6618,Bachelor's,30,0.76,9,4,0.72,0
6619,PhD,35,0.9,10,11,0.72,0
6620,Bachelor's,34,0.94,5,2,0.77,0
6621,Master's,18,0.96,3,7,0.92,1
6622,Bachelor's,4,0.79,5,12,0.85,0
6623,PhD,31,0.86,5,14,0.67,1
6624,PhD,38,0.61,7,7,0.71,0
6625,Bachelor's,2,0.67,6,1,0.98,1
6626,Master's,1,0.69,7,14,0.86,1
6627,PhD,27,0.83,7,0,0.8,0
6628,Bachelor's,31,0.75,6,5,0.85,0
6629,Bachelor's,11,0.59,10,0,0.87,0
6630,Bachelor's,33,0.83,9,6,0.69,1
6631,PhD,1,0.97,1,11,0.77,0
6632,PhD,19,0.85,4,7,0.72,1
6633,PhD,32,0.78,7,15,0.67,0
6634,Master's,31,0.78,8,9,0.98,1
6635,Bachelor's,3,0.81,3,13,0.63,0
6636,Master's,9,0.9,3,6,0.76,1
6637,Master's,30,0.79,2,1,0.82,1
6638,Bachelor's,36,0.62,5,1,0.99,0
6639,Master's,11,0.68,9,4,0.98,0
6640,PhD,20,0.67,6,8,0.94,1
6641,PhD,11,0.84,2,8,0.71,1
6642,PhD,23,0.52,6,0,0.77,0
6643,Bachelor's,13,0.93,3,3,0.86,1
6644,Bachelor's,7,0.98,8,8,0.86,0
6645,Master's,37,0.51,3,4,0.73,0
6646,Master's,7,0.5,5,13,0.84,0
6647,Bachelor's,29,0.73,5,13,0.82,0
6648,Bachelor's,25,0.53,5,2,0.68,0
6649,Bachelor's,22,0.51,2,14,0.77,1
6650,PhD,7,0.74,10,0,0.86,0
6651,PhD,11,0.55,7,7,0.65,1
6652,PhD,0,0.51,2,0,0.84,1
6653,PhD,34,0.97,6,1,0.73,1
6654,Bachelor's,25,0.52,1,6,0.88,1
6655,Master's,9,0.71,9,11,0.63,0
6656,Bachelor's,13,0.94,9,9,0.95,0
6657,Bachelor's,13,0.9,2,15,0.61,1
6658,PhD,34,0.57,1,4,0.97,0
6659,Master's,7,0.65,7,1,0.98,0
6660,PhD,7,0.87,4,2,0.61,0
6661,PhD,9,0.81,0,7,0.93,1
6662,Bachelor's,26,0.83,8,13,0.85,1
6663,Bachelor's,7,0.57,10,3,0.66,0
6664,Bachelor's,31,0.51,9,8,0.85,0
6665,Master's,17,0.72,2,8,0.62,1
6666,PhD,8,0.63,3,10,0.92,1
6667,PhD,22,0.65,6,0,0.86,0
6668,PhD,30,0.88,7,10,0.81,0
6669,Bachelor's,1,0.65,1,15,0.85,1
6670,Master's,3,0.8,10,13,0.99,0
6671,Master's,13,0.82,2,0,0.78,0
6672,PhD,26,0.73,10,0,0.95,1
6673,Master's,35,0.82,9,10,0.83,1
6674,Master's,3,0.99,9,11,0.72,0
6675,Bachelor's,16,0.77,0,7,0.71,1
6676,PhD,9,0.84,3,3,0.61,1
6677,Master's,11,0.69,7,8,0.96,0
6678,Bachelor's,19,0.8,5,9,0.71,1
6679,Bachelor's,19,0.85,7,4,0.68,0
6680,PhD,35,0.75,5,15,0.62,0
6681,Bachelor's,13,0.96,0,12,0.66,1
6682,Master's,25,0.7,1,0,0.8,1
6683,PhD,36,0.5,1,14,0.97,0
6684,PhD,3,0.81,5,10,0.86,0
6685,PhD,13,0.72,1,6,0.94,0
6686,Bachelor's,26,0.9,8,11,0.62,1
6687,PhD,1,0.57,0,0,0.92,0
6688,Bachelor's,20,0.79,8,1,0.88,0
6689,Master's,9,0.75,3,9,0.78,0
6690,PhD,35,0.64,0,10,0.63,0
6691,PhD,31,0.75,0,2,0.96,1
6692,PhD,25,0.86,6,8,0.9,0
6693,Master's,40,0.93,7,0,0.79,0
6694,PhD,14,0.54,0,5,0.94,0
6695,Master's,31,0.81,7,1,0.85,1
6696,Bachelor's,23,0.71,7,9,0.95,0
6697,PhD,8,0.99,0,14,0.76,0
6698,Bachelor's,34,0.58,9,9,0.67,1
6699,Bachelor's,26,0.89,5,12,0.66,1
6700,Master's,36,0.85,6,8,0.84,0
6701,Master's,8,0.82,10,4,0.66,0
6702,Master's,24,0.74,5,13,0.94,1
6703,Bachelor's,1,0.59,10,7,0.64,0
6704,PhD,39,0.99,0,1,0.9,0
6705,Bachelor's,14,0.52,8,4,0.68,1
6706,Bachelor's,3,0.67,9,11,0.98,1
6707,Master's,18,0.74,1,2,0.8,0
6708,Bachelor's,11,0.72,10,6,0.68,0
6709,Master's,34,0.62,1,1,0.65,0
6710,Bachelor's,36,0.98,5,5,0.94,0
6711,PhD,11,0.61,4,10,0.66,0
6712,Master's,1,0.74,4,0,0.98,1
6713,PhD,5,0.54,6,10,0.78,1
6714,Master's,20,0.94,1,4,0.99,1
6715,Master's,12,0.53,7,10,0.63,0
6716,Master's,39,0.7,5,11,1.0,1
6717,Bachelor's,24,0.71,7,8,0.83,1
6718,PhD,31,0.6,10,12,0.8,0
6719,Master's,7,0.86,8,12,0.63,0
6720,Master's,7,0.59,3,3,0.93,0
6721,Bachelor's,2,0.8,10,10,0.87,1
6722,Master's,37,0.89,0,10,0.73,0
6723,Bachelor's,2,0.7,4,10,0.75,0
6724,Bachelor's,6,0.75,0,7,0.99,0
6725,Master's,30,0.76,6,14,0.68,1
6726,Bachelor's,27,0.74,9,11,0.8,0
6727,Bachelor's,23,0.99,0,5,0.79,1
6728,Master's,10,0.71,5,2,0.76,1
6729,Master's,10,0.76,3,4,0.76,0
6730,PhD,3,0.73,6,14,0.87,1
6731,PhD,30,0.72,6,0,0.73,0
6732,Bachelor's,16,0.78,5,14,0.71,0
6733,Bachelor's,35,0.82,4,10,0.96,1
6734,PhD,17,0.95,9,7,0.67,1
6735,Master's,40,0.94,5,1,0.85,1
6736,Bachelor's,25,0.56,9,5,0.83,0
6737,PhD,39,0.98,10,2,0.9,0
6738,Master's,19,0.63,10,11,0.61,0
6739,PhD,3,0.64,0,15,0.75,0
6740,PhD,16,0.91,0,8,0.97,0
6741,Master's,21,0.83,3,7,0.64,1
6742,Bachelor's,32,0.65,9,13,0.65,1
6743,Master's,40,0.92,5,8,0.96,0
6744,Bachelor's,33,0.69,3,5,0.63,1
6745,Bachelor's,17,0.95,3,2,0.88,1
6746,PhD,19,0.73,8,3,0.65,1
6747,Bachelor's,26,0.75,8,10,0.97,0
6748,Bachelor's,36,0.84,2,0,0.92,0
6749,Master's,26,0.78,1,6,0.7,0
6750,PhD,30,0.85,9,8,0.77,1
6751,Master's,1,0.98,4,5,0.66,0
6752,PhD,5,0.81,5,8,0.81,0
6753,Master's,35,0.54,3,13,0.78,1
6754,PhD,20,0.56,5,2,0.96,1
6755,Bachelor's,2,0.67,8,9,0.97,0
6756,Master's,15,0.76,2,13,0.84,0
6757,Master's,12,0.65,5,12,0.8,0
6758,Bachelor's,19,0.96,7,10,0.71,0
6759,Bachelor's,19,0.6,5,2,0.89,1
6760,Bachelor's,20,0.92,1,0,0.92,1
6761,Master's,27,0.84,0,3,0.68,0
6762,Bachelor's,20,0.98,9,5,0.64,0
6763,PhD,7,0.97,6,1,0.77,0
6764,PhD,0,0.78,7,0,0.87,0
6765,Bachelor's,10,0.6,2,1,0.89,0
6766,PhD,14,0.64,6,6,0.91,0
6767,PhD,17,0.89,0,12,0.92,0
6768,Master's,3,0.66,1,11,0.79,1
6769,Bachelor's,5,0.62,4,1,0.72,1
6770,Master's,11,0.58,10,8,0.61,0
6771,Bachelor's,27,0.64,1,14,0.79,1
6772,PhD,38,0.99,6,11,0.72,1
6773,Bachelor's,40,0.61,0,9,0.93,0
6774,Bachelor's,39,0.56,1,3,0.89,0
6775,Master's,19,0.7,2,12,0.96,1
6776,PhD,36,0.9,3,4,0.65,1
6777,PhD,37,0.74,1,8,0.9,0
6778,Bachelor's,6,0.93,9,7,0.74,1
6779,Master's,3,0.56,1,15,0.84,0
6780,Master's,31,0.91,9,12,0.76,0
6781,PhD,5,0.75,4,3,0.78,1
6782,Bachelor's,12,0.51,3,4,0.68,1
6783,Bachelor's,10,0.75,2,9,0.63,1
6784,Master's,16,0.68,6,14,0.8,0
6785,Master's,29,0.66,0,10,0.69,1
6786,Bachelor's,37,0.62,5,8,0.72,1
6787,Bachelor's,2,0.7,3,10,0.82,0
6788,PhD,5,0.65,5,6,0.65,1
6789,Master's,19,0.81,3,14,0.82,0
6790,PhD,33,0.78,6,4,0.66,0
6791,PhD,32,0.54,8,4,0.91,0
6792,PhD,6,0.58,1,7,0.83,1
6793,Master's,27,0.93,6,4,0.83,1
6794,PhD,19,0.79,7,2,0.68,1
6795,Master's,38,0.91,7,11,0.64,1
6796,Bachelor's,24,0.65,9,2,0.85,0
6797,Master's,40,0.93,10,1,0.8,0
6798,Master's,6,0.7,10,6,0.96,1
6799,Bachelor's,4,0.62,7,4,0.76,0
6800,Master's,30,0.64,7,6,0.84,0
6801,Bachelor's,34,0.83,1,15,0.62,1
6802,Master's,0,0.99,7,4,0.89,0
6803,Bachelor's,1,0.57,1,12,0.69,0
6804,Bachelor's,9,1.0,3,4,0.87,1
6805,Bachelor's,13,0.68,2,4,0.7,0
6806,Bachelor's,17,0.76,10,7,1.0,0
6807,Master's,6,0.9,2,6,0.78,1
6808,PhD,3,0.69,3,15,0.96,0
6809,Master's,30,0.98,3,14,0.8,0
6810,PhD,29,0.6,3,14,0.63,1
6811,Master's,19,0.86,0,11,0.87,0
6812,Bachelor's,28,0.62,1,13,0.87,1
6813,Bachelor's,28,0.65,4,1,0.86,0
6814,PhD,2,0.76,9,6,0.74,1
6815,Bachelor's,29,0.86,6,13,0.96,0
6816,Master's,28,0.92,10,5,0.71,0
6817,Bachelor's,28,0.7,3,9,0.96,0
6818,PhD,19,0.73,8,10,0.75,0
6819,Master's,38,0.54,9,9,0.9,1
6820,Master's,18,0.51,6,1,0.99,0
6821,Master's,18,0.61,10,5,0.93,1
6822,Bachelor's,8,0.69,7,13,0.77,1
6823,Master's,33,0.91,8,6,0.76,0
6824,Bachelor's,8,0.68,3,2,0.6,0
6825,Master's,13,0.7,7,4,0.92,0
6826,Bachelor's,12,0.73,10,3,0.9,1
6827,PhD,8,0.7,0,13,0.74,1
6828,PhD,22,0.96,4,11,0.72,0
6829,PhD,39,0.54,9,8,0.96,1
6830,Bachelor's,26,0.76,9,6,0.8,0
6831,Bachelor's,36,0.92,2,8,0.82,1
6832,Bachelor's,11,0.62,6,2,0.81,1
6833,PhD,32,0.97,10,10,0.99,0
6834,PhD,29,0.94,6,2,0.91,0
6835,Bachelor's,11,0.61,5,2,0.64,0
6836,Bachelor's,10,0.87,0,6,0.77,1
6837,PhD,30,0.97,8,10,0.72,0
6838,Master's,7,0.69,7,9,0.76,0
6839,Bachelor's,6,0.64,8,2,0.76,1
6840,PhD,24,0.96,2,11,0.71,0
6841,PhD,27,0.71,5,11,0.76,1
6842,Bachelor's,31,0.73,3,9,0.83,0
6843,PhD,24,0.87,5,8,0.88,0
6844,PhD,35,0.55,9,5,0.71,1
6845,PhD,33,0.51,9,15,0.82,1
6846,Master's,4,0.59,6,9,0.78,1
6847,Master's,38,0.94,10,5,0.69,0
6848,PhD,30,0.64,8,11,0.76,1
6849,Master's,35,0.97,1,9,0.62,1
6850,Master's,30,0.69,2,7,0.83,0
6851,PhD,40,0.87,0,9,0.72,1
